survey_number;id_final;time;Q1;Q2;Q3;Q17;Q18;Q67;Q68;Q69;Q70;Q71;Q72;Q73;Q74;Q75;Q76;Q77;Q78;Q79;Q80
3;610;8/25/2022 19:52:36;Diminue beaucoup;Oui, tout à fait d'accord;Des especes disparaissent chaque jour , qu'elles soient animales ou végétales . Si rien n'est fait c'est non seulement la qualité de la vie sur terre qui est menacée , mais son existence meme ;Oui, tout à fait d'accord;Parce qu'ils sont tous utiles;66;Féminin;4;France;France;7;Master (bac+5);Retraité;Centre;Non;Non;Oui;Non;
3;611;8/25/2022 19:54:07;Diminue beaucoup;Oui, tout à fait d'accord;Elle est en déclin ;Oui, d'accord;Ils sont en declin;32;Féminin;2;France;France ;6;Master (bac+5);En activité;Ne se prononce pas;Oui, directement;Oui, mais pas entomologiste;Oui;Non;
3;612;8/25/2022 19:57:00;Diminue beaucoup;Oui, tout à fait d'accord;Respect de la vie et de son futur;Oui, tout à fait d'accord;Pollinisation, transformation matière organique ;50;Masculin;1;Bretagne ;Bretagne ;6;Licence (bac+3);En activité;Centre;Oui, directement;Oui, mais pas entomologiste;Oui;Non;LPO
3;613;8/25/2022 19:57:28;Diminue beaucoup;Oui, tout à fait d'accord;"en l'absence de biodiversité, les espèces finiront pas toutes disparaitre ( et nous avec ;) )";Oui, tout à fait d'accord;ils participent à la vie des sols, des plantes, nourrissent les oiseaux;54;Féminin;2;france;france;6;Bac;En activité;Ne se prononce pas;Non;Non;Oui;Non;lpo
3;614;8/25/2022 20:10:24;Diminue beaucoup;Oui, tout à fait d'accord;Chaque espèce mérite de vivre,  et il faut tout faire pour éviter le déclin ou l'extinction de nombre d'entre elles. ;Oui, tout à fait d'accord;Indispensables pour la chaine alimentaire et la pollinisation des fleurs. ;49;Féminin;4;France;France;6;Master (bac+5);En activité;Centre;Non;Oui, mais pas entomologiste;Oui;Oui;Conservatoire d'Espaces naturels Centre Val de Loire
3;615;8/25/2022 20:11:02;Diminue beaucoup;Oui, tout à fait d'accord;Pour préserver la vie ;Oui, tout à fait d'accord;Ils pourraient avoir disparu d'ici quelques centaines d'années : ce serait la fin pour tout le monde ;52;Masculin;4;France ;France ;4;Master (bac+5);En activité;Centre;Non;Non;Oui;Non;
3;616;8/25/2022 20:11:24;Diminue beaucoup;Oui, tout à fait d'accord;Les politiques ne prennent pas assez en compte le déclin de la diversité et bien plus vont dans le sens de sa destruction;Oui, tout à fait d'accord;Disparaissent;54;Féminin;5;France;France;4;Master (bac+5);En activité;Ne se prononce pas;Non;Ornithologie;Oui;Ne se prononce pas;LPO
3;617;8/25/2022 20:13:28;Diminue beaucoup;Oui, tout à fait d'accord;Parce que la diversité des espèces est extrêmement précieuse, justement parce qu'elle est naturelle, elle EST, et sans que mon point de vue ne soit bassement utilitaire ni anthropencentré. ;Oui, tout à fait d'accord;Parce que sans insectes, plu de nourriture pour les oiseaux, batraciens, et petits mammifères, donc par réaction en chaîne on va tous creuver. (les humains c'est pas forcément une très grande perte, remarque, mais autant organiser un suicide collectif du haut d'un viaduc, comme ça les autres animaux continuent à vivre) ;31;Masculin;3;France;France;4;Bac;Sans emploi;Complètement à gauche;Non;Non;Oui;Non;
3;618;8/25/2022 20:22:04;Diminue beaucoup;Oui, tout à fait d'accord;Chacun a sa place;Oui, tout à fait d'accord;Role pollenisation, role chaine trophique;50;Féminin;3;France;France;6;Licence (bac+3);En activité;Plutôt de droite;Non;Oui, mais pas entomologiste;Oui;Non;
3;619;8/25/2022 20:22:39;Diminue beaucoup;Oui, tout à fait d'accord;Avec le dérèglement climatique, il semble très important de protéger la biodiversité contre une extinction de masse.;Oui, tout à fait d'accord;Ils sont essentiels au fonctionnement des écosystèmes puisqu'ils sont à la base de la chaîne alimentaire et qu'ils participent au mécanisme de pollinisation, de transformation de la matière organique,...;20;Féminin;4;France;France;7;Licence (bac+3);Etudiant;Complètement à gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;
3;620;8/25/2022 20:28:18;Diminue beaucoup;Oui, tout à fait d'accord;Pour l'équilibre de la nature toutes espèces confondues;Oui, tout à fait d'accord;Ils font partie de la chaîne alimentaire, ils sont pollinisateurs;58;Féminin;2;France;France;6;Licence (bac+3);Elue;Ne se prononce pas;Non;Protection de l'environnement;Oui;Non;Pie verte 77
3;621;8/25/2022 20:36:08;Diminue beaucoup;Oui, tout à fait d'accord;On a besoin d'une multitude d'espèces pour survivre (nous, humains), pour nous nourrir notamment. De même pour les espèces animales : lorsqu'un maillon disparaît, c'est toute la chaîne qui risque de s'effondrer. ;Oui, tout à fait d'accord;Beaucoup de plantes en dépendent pour se reproduire. ;23;Féminin;1;France ;France ;5;Master (bac+5);En activité;Plutôt de gauche;Oui, directement;Sorties LPO;Oui;Non;LPO
3;622;8/25/2022 20:39:51;Diminue beaucoup;Oui, tout à fait d'accord;Impact de notre mode de vie est trop important sur les autres espèces ;Oui, tout à fait d'accord;Pesticides, pollutions des eaux, pollution lumineuse , diminution des espaces naturels;41;Féminin;5;France ;France;5;Master (bac+5);En activité;Plutôt de gauche;Non;Non;Oui;Non;LPO ASPAS GREENPEACE 
3;623;8/25/2022 20:42:28;Ne se prononce pas;Oui, d'accord;Pour limiter les impacts humains non souhaités nuisibles qui ne peuvent être compensés par une évolution naturelle (pesticide par exemple). Mais cela doit être fait avec beaucoup de discernement pour ne pas être néfaste à son tour….;Oui, d'accord;Effet néfaste des pesticides utilisés à  grande échelle;62;Féminin;4;France ;France ;7;Master (bac+5);Retraité;Centre;Non;Non;Oui;Non;LPO
3;624;8/25/2022 20:47:33;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;;18;Masculin;2;;;5;;;;;;;;
3;625;8/25/2022 20:50:26;Diminue beaucoup;Oui, tout à fait d'accord;La diminution de la biodiversité nous impacte, car selon moi, nous en faisons partie. Si l'environnement venait à changer (déreglement climatique) nous devrions également nous y adapter, et nous n'en serions peut être pas capables. Nous sommes actuellement les responsables majeurs de ces changements, mais nous sommes aussi les mieux placés pour les ralentir/arrêter, et cela passe par la protection de la biodiversité, qui pourrait améliorer son état et recréer un équilibre.;Oui, tout à fait d'accord;Ils constituent une énorme partie du monde animal;15;Masculin;1;France;France;6;Brevet;Etudiant;Ne se prononce pas;Oui, indirectement;Je suis photographe animalier amateur;Oui;Non;
3;626;8/25/2022 20:50:56;Diminue beaucoup;Oui, tout à fait d'accord;Participe a l equilibre de la vie sur terre;Oui, tout à fait d'accord;Nombre diminue. Participe de l equilibre de la vie;56;Féminin;4;France;France;6;Licence (bac+3);En activité;Plutôt de gauche;Non;Non;Oui;Non;Greenpeace
3;627;8/25/2022 20:58:13;Diminue beaucoup;Oui, tout à fait d'accord;En tant qu'humain, nous  sommes bcp trop nombreux sur Terre à deforester, massacrer, polluer. Les consciences ne sont pas encore assez éveillées afin de changer radicalement nos modes de vie pour laisser s'expanser l'évolution des autres espèces.;Oui, tout à fait d'accord;Ils permettent la pollinisation et donc participent au développement de plantes dans des endroits disparates.;45;Féminin;2;France ;France;6;Bac;En activité;Ne se prononce pas;Oui, indirectement;Oui, mais pas entomologiste;Oui;Non;Association du Chêne et Kalaweit
3;628;8/25/2022 21:00:35;Diminue beaucoup;Oui, tout à fait d'accord;"L'homme est une espèce qui s 'est dotée de moyens et outils d'une puissance et d'une diffusion bien au-delà de ceux des autres.
Ce faisant, il a sur son environnement vivant et inerte des impacts dont il a déjà grandement perdu le contrôle. ";Oui, d'accord;"Ils pollinisent. Leurs larves sont une source indispensable au nourrissage de nombreuses couvées...
";69;Féminin;4;France;France;7;Master (bac+5);Retraité;Complètement à gauche;Non;Oui, mais pas entomologiste;Oui;Non;LPO
3;629;8/25/2022 21:04:49;Diminue beaucoup;Oui, tout à fait d'accord;Extinction d’espèces chaque année à cause de la pollution par exemple ;Oui, tout à fait d'accord;Ils pollenisent les arbres et ils nourrissent les animaux ;40;Féminin;2;France;France;6;Bac;En activité;Complètement à droite;Oui, indirectement;Non;Non;Non;
3;630;8/25/2022 21:05:01;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;Rôles majeurs dans le fonctionnement des écocystèmes (réseau trophique, décomposition/recyclage de la matière organique, pollinisation);38;Masculin;3;France;France;5;Master (bac+5);En activité;Complètement à gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;LPO, FERUS
3;631;8/25/2022 21:06:29;Reste stable;Oui, d'accord;Chaque espèce a sa place ;Oui, d'accord;;24;Féminin;1;France ;France ;6;Brevet;En activité;Ne se prononce pas;Oui, indirectement;Oui, mais pas entomologiste;Non;Non;
3;632;8/25/2022 21:17:31;Diminue beaucoup;Oui, tout à fait d'accord;Préserver la bonne santé de la planète ;Oui, d'accord;Certains sont utiles pour les plantes et l'agriculture ;56;Féminin;4;France ;France ;5;Licence (bac+3);En activité;Plutôt de gauche;Non;Non;Non;Oui;
3;633;8/25/2022 21:26:17;Diminue un peu;Oui, tout à fait d'accord;Beaucoup d'animaux sont en déclin.;Oui, tout à fait d'accord;Ils sont une partie de La chaîne alimentaire et sont des pollinisateurs pour certain.;61;Féminin;1;France;France;7;Bac;En activité;Plutôt de gauche;Oui, indirectement;Non;Oui;Non;LPO
3;634;8/25/2022 21:43:12;Diminue beaucoup;Oui, tout à fait d'accord;L'espèce humaine est une des causes principales de sa destruction ;Oui, d'accord;Ils permettent de maintenir le cycle de la vie ;29;Féminin;4;France ;France;4;Licence (bac+3);En activité;Plutôt de gauche;Non;Non;Non;Non;
3;635;8/25/2022 21:47:34;Diminue un peu;Oui, tout à fait d'accord;Préserver la diversité, conserver/renforcer les chaînes alimentaires, pour le lien avec les sciences et par simple respect;Oui, tout à fait d'accord;Préserver leur écosystème riche, complexe et aussi très utile dans la refertilisation des sols (litières);19;Masculin;2;France;France;5;Bac;Etudiant;Ne se prononce pas;Oui, directement;Non;Oui;Non;
3;636;8/25/2022 21:49:41;Diminue beaucoup;Oui, tout à fait d'accord;beaucoup trop d'espèces sont en train de disparaitre, et la menace de déséquilibrer l'ensemble des écosystèmes est très inquiétante. ;Oui, tout à fait d'accord;ils ont des rôles indispensables (pollinisation...) et font partis de la chaîne alimentaire (oiseaux...);32;Féminin;1;France;France;4;Licence (bac+3);En activité;Plutôt de gauche;Non;Non;Oui;Non;
3;637;8/25/2022 21:51:08;Diminue un peu;Oui, tout à fait d'accord;Parce que nous sommes responsables de son déclin.;Oui, tout à fait d'accord;Parce que des espèces déplacées par l'homme en menaçent d'autres ;34;Féminin;3;France ;France ;5;Master (bac+5);En activité;Centre;Non;Je compte les oiseaux pour la LPO;Oui;Ne se prononce pas;Lpo
3;638;8/25/2022 21:51:39;Diminue beaucoup;Oui, tout à fait d'accord;Péril en la demeure ;Oui, tout à fait d'accord;Ils sont vitaux et beaux;58;Féminin;3;France ;France ;7;Master (bac+5);En activité;Ne se prononce pas;Non;Non;Non;Non;Lpo
3;639;8/25/2022 21:53:09;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;ils sont un maillon essentiel de la chaine alimentaire et de plus pollinisent les fleurs;64;Masculin;1;france;france;6;Doctorat (bac+8);Retraité;Plutôt de droite;Non;Oui, mais pas entomologiste;Oui;Oui;LPO
3;640;8/25/2022 21:55:04;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;;64;Féminin;1;France ;France ;7;Master (bac+5);Retraité;Complètement à gauche;Non;Ne se prononce pas;Non;Non;
3;641;8/25/2022 21:55:39;Diminue beaucoup;Oui, tout à fait d'accord;Pour la chaîne alimentaire ;Oui, tout à fait d'accord;Ils font partie de la nature et sont utiles;53;Féminin;3;France;France;7;Bac;Sans emploi;Ne se prononce pas;Non;prenades meditatives pres des sources et des forets landaises?;Oui;Oui;
3;642;8/25/2022 22:00:39;Diminue beaucoup;Oui, tout à fait d'accord;Réchauffement climatique, besoin d’eau pour les animaux sauvages ( rivières à secs)  incendies entraînant perte du milieu de cité et mort de nombreux animaux ;Oui, tout à fait d'accord;Ils méritent d’être protéger de la pollution et des nuisances ( lumières et destructions de leur habitat);18;Féminin;2;France ;France ;6;Bac;Etudiant;Ne se prononce pas;Non;Non;Oui;Oui;
3;643;8/25/2022 22:01:35;Diminue beaucoup;Oui, tout à fait d'accord;Rythme de disparition des espèces anormalement élevé = conséquences des activités humaines => nous sommes les seuls capables de régler le problème , de plus extinction de masse aussi problématique car menace la vie humaine ;Oui, tout à fait d'accord;Premiers consommateurs primaires dans la chaîne alimentaire, rôle clé dans la décomposition de la matière organique, premiers pollinisateurs => leur extermination entraîne tout le reste de la biodiversité avec eux;18;Masculin;2;France;France;6;Bac;Etudiant;Complètement à gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;
3;644;8/25/2022 22:06:04;Diminue beaucoup;Oui, tout à fait d'accord;Parce qu'elle est dramatiquement attaquée par nos modes modernes de vie et l'augmentation du nombre d'humains sur terre.;Oui, tout à fait d'accord;C'est un maillon essentiel de la chaine alimentaire;63;Masculin;2;France;France;6;Licence (bac+3);Retraité;Plutôt de gauche;Oui, indirectement;Oui, mais pas entomologiste;Oui;Non;LPO, AAPPMA
3;645;8/25/2022 22:12:58;Diminue beaucoup;Oui, tout à fait d'accord;J’e réside en milieu rural, et je vois le déclin de certaines espèces depuis mon enfance ( je ne les vois plus aujourd’hui);Oui, tout à fait d'accord;Moins d’abeilles et de papillons… triste campagne ;42;Féminin;5;France ;France ;6;Master (bac+5);En activité;Plutôt de droite;Non;Non;Oui;Oui;
3;646;8/25/2022 22:13:49;Diminue beaucoup;Oui, tout à fait d'accord;Pour freiner son déclin et pour notre survie.;Oui, tout à fait d'accord;Il y en a de moins en moins et nous avons besoin d'eux.;63;Féminin;1;France;France;5;Licence (bac+3);Retraité;Complètement à gauche;Non;Non;Oui;Non;LPO
3;647;8/25/2022 22:15:05;Diminue beaucoup;Oui, tout à fait d'accord;pour les generations qui suivent;Oui, d'accord;pour nourrir les oiseaux;50;Masculin;4;France;France;5;Master (bac+5);En activité;Plutôt de droite;Non;Non;Oui;Non;lpo
3;648;8/25/2022 22:19:48;Reste stable;Oui, tout à fait d'accord;La vie doit être protégée ;Oui, tout à fait d'accord;;34;Masculin;2;France;France;7;Bac;En activité;Ne se prononce pas;Oui, indirectement;Oui, mais pas entomologiste;Oui;Oui;
3;649;8/25/2022 22:19:51;Diminue beaucoup;Oui, tout à fait d'accord;C'est l'être humain qui détruit la biodiversité. C'est donc à lui d'agir...;Oui, tout à fait d'accord;Ils contribuent à l'écosystème.  Les abeilles pollinisent les fleurs. Les oiseaux et hérissons s'en nourrissent;58;Féminin;5;France ;France ;7;Brevet;En activité;Ne se prononce pas;Non;Non;Oui;Non;
3;650;8/25/2022 22:19:55;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;Se sont des transformateurs de la matière ils source de nourriture et font partie du systhème ;66;Masculin;1;France;France;6;Brevet;Retraité;Ne se prononce pas;Non;Non;Oui;Oui;LPO
3;651;8/25/2022 22:26:44;Diminue beaucoup;Oui, tout à fait d'accord;Nous en avons besoin pour manger, boire, respirer, et c'est aussi une grande richesse;Oui, tout à fait d'accord;Pour continuer à polliniser et que nous puissions continuer à manger. ;36;Féminin;1;France;France;5;Master (bac+5);En activité;Complètement à gauche;Non;Oui, mais pas entomologiste;Oui;Oui;Aspas, sea shepherd, reserve naturelle de la Bassee
3;652;8/25/2022 22:28:04;Diminue beaucoup;Oui, tout à fait d'accord;Chaque être vivant est utile, a une fonction dans l'écosystème. ;Oui, d'accord;Utiles à la planète;47;Féminin;3;Belgique ;France ;5;Licence (bac+3);En activité;Ne se prononce pas;Non;Non;Oui;Non;
3;653;8/25/2022 22:29:40;Diminue beaucoup;Oui, tout à fait d'accord;Parce qu’une dégradation de la biodiversité entraînerait des déséquilibres environnementaux (surpopulation de certaines espèces, disparitions d’autres qui sont nécessaires dans la chaîne alimentaire ou encore pour la régulation de la « nature ») et donc des conséquences évidentes pour toutes les espèces vivantes ;Oui, d'accord;Ils sont nécessaires pour nourrir d’autres espèces (chaîne alimentaires), pour la pollinisation, pour l’élimination de déchets (bousier), pour certaines symbioses etc;26;Féminin;1;France;France;5;Master (bac+5);En activité;Complètement à gauche;Oui, indirectement;Non;Oui;Oui;
3;654;8/25/2022 22:34:20;Diminue beaucoup;Oui, tout à fait d'accord;L'équilibre de la planète Terre ;Oui, tout à fait d'accord;Pollinisation, manque dans chaîne alimentaire, plaisir des yeux ;40;Féminin;2;France ;France ;6;Brevet;En activité;Complètement à gauche;Non;Oui, mais pas entomologiste;Oui;Oui;
3;655;8/25/2022 22:34:48;Diminue beaucoup;Oui, tout à fait d'accord;"l'homme est une espèce parmi les autres, il faudrait réapprendre a vivre avec la ""nature"" plutôt que de l'identifier comme une petite chose fragile a défendre!
alors la protéger oui, mais par respect, pas par pitié.";Oui, tout à fait d'accord;essentiels a plein de niveau, pollinisation évidemment, mais aussi décomposition de la matière, source de nourriture pour plein d’espèces vivantes. et puis ils sont stylés les petits aliens quand même :);26;Masculin;1;france;france;6;Bac;Etudiant;Ne se prononce pas;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;la salamandre, et plus localement aupres des réseaux d'éducation environnement de mon département.
3;656;8/25/2022 22:35:38;Diminue beaucoup;Oui, tout à fait d'accord;Le déclin de la biodiversité entraînera certainement à terme le déclin de l'espèce humaine ;Oui, tout à fait d'accord;Les insectes sont un maillon indispensable et indissociable de la biodiversité;45;Féminin;3;Portugal ;France ;6;Bac;En activité;Complètement à gauche;Non;Je préserve des spécimens trouvés morts dans mon jardin;Oui;Oui;
3;657;8/25/2022 22:38:01;Diminue beaucoup;Oui, tout à fait d'accord;Parce toutes les espèces et les écosystèmes sont liés, la disparition d'un ou plusieurs éléments créé un déséquilibre qui peut nuire à l'ensemble de la chaîne (moins d'espaces naturels, moins d'insectes, moins d'oiseaux...);Oui, tout à fait d'accord;Parce qu'ils ont un rôle primordial pour la pollinisation et sont source de nourriture pour de nombreux animaux ;55;Féminin;2;France ;France ;6;Licence (bac+3);En activité;Centre;Non;Ne se prononce pas;Oui;Non;ASPAS et AVES France
3;658;8/25/2022 22:38:34;Diminue beaucoup;Oui, tout à fait d'accord;Pour éviter son extinction. ;Oui, tout à fait d'accord;Pour préserver les espèces en voie de disparition et leur rôle dans l'eco système. ;26;Féminin;5;France ;France ;6;Licence (bac+3);En activité;Plutôt de gauche;Non;Non;Oui;Non;
3;659;8/25/2022 22:40:13;Diminue beaucoup;Oui, tout à fait d'accord;Notre mode de vie diminue les espaces naturels non pollués…;Oui, d'accord;Parce que tout est lié ;62;Féminin;3;France ;France ;7;Master (bac+5);Retraité;Ne se prononce pas;Non;Non;Oui;Non;
3;660;8/25/2022 22:43:16;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;Pollenisation des espèces végétales;40;Masculin;4;France;France;5;Licence (bac+3);En activité;Plutôt de droite;Non;Non;Oui;Non;
3;661;8/25/2022 22:44:00;Diminue beaucoup;Oui, tout à fait d'accord;Trop de destruction des écosystèmes ;Oui, tout à fait d'accord;Ils font parti de la chaîne alimentaire . L'homme en est dépendant. ;60;Féminin;5;France;France;6;Bac;Sans emploi;Complètement à droite;Non;Non;Oui;Non;
3;662;8/25/2022 22:47:24;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;C'est la base de la reproduction végétale et le maillon premier de la chaîne alimentaire de nombreuses espèces ;46;Féminin;1;France ;France ;7;Licence (bac+3);En activité;Complètement à gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;Lpo, PONSE, Herrlisheim Offendorf environnement, RNF
3;663;8/25/2022 22:49:13;Diminue beaucoup;Oui, tout à fait d'accord;La biodiversité est indispensable à l'équilibre des écosystèmes et à la survie des espèces dont l'être humain;Oui, tout à fait d'accord;Les insectes pollinisent les plantes à fleurs, participent au recyclage de la matière organique, servent de nourriture aux autres animaux et sont indispensables à l'équilibre des écosystèmes;59;Féminin;2;;France;6;Licence (bac+3);En activité;Ne se prononce pas;Oui, directement;Ne se prononce pas;Oui;Non;
3;664;8/25/2022 22:52:35;Diminue beaucoup;Oui, tout à fait d'accord;"Je vois de moins en moins d'insectes et j'adore les oiseaux, je ne vois plus d'hirondelles depuis 15 ans, ce sont des martinets...je préférais la nature avant les années 2000. J'entretiens mon jardin, j'attire les abeilles, j'ai 37 ans, mes parents ne m'ont quasi rien appris là dessus (les ""soixante-huitards""....consommateurs excessifs et esclaves du capitalisme), mon père une peu, mais ma mère jamais. elle est décédée d'un cancer, elle s'angoissait pour un rien, malheureusement je pense que son manque de ""rapport"" avec la nature a atteint sa santé. Voilà ma façon de voir. les humains se déshumanisent et deviennent des robots conformes adhérent à un manque complet d'esprit critique et une pensée fade et unique, moi je souhaite vivre en harmonie avec la nature et créer un jardin botanique médicinal. J'en ai ras le bol de l'ultra libéralisme et du mondialisme. Ce dernier provoque la destruction de tout. Il faut arrêter avec le délire du carbone c'est une dinguerie lobbyiste! Il faut surtout se concentrer sur la mondialisation, la déforestation et les connards qui ne savent vendre que des emballages en plastiques! excusez ma grossièreté mais j'en veux énormément à l'état pour ses décisions dégueulasses réglées à coup de pot de vins de lobbyistes! copinage lamentable et destructeur. arrêtons d'incriminer le peuple. Foutons les politiciens corrompus en prison! la biodiversité ne s'en portera que mieux!!";Oui, tout à fait d'accord;"pour la chaîne alimentaire, parce que j'aurais envie de mourir si je n'entendais plus le chant des oiseaux. Pour la terre et la culture, sans ver de terre et autre ""farfouilleur de sol"", ça marche pas, les insectes sont indispensables au bon fonctionnement de tout ça...";37;Féminin;3;la France;la france (j'ai honte maintenant, elle ne mérite plus sa majuscule);7;Doctorat (bac+8);En activité;Ne se prononce pas;Oui, indirectement;Oui, mais pas entomologiste;Oui;Oui;LPO
3;665;8/25/2022 22:55:05;Diminue beaucoup;Oui, tout à fait d'accord;Les biotopes sont de plus en plus abîmés par l homme. L espace sauvage diminue comme peau de chagrin ;Oui, tout à fait d'accord;Les insectes sont trop souvent non considéré par les gens, ils leurs sont insignifiant;39;Féminin;1;France ;France ;6;Bac;En activité;Ne se prononce pas;Oui, indirectement;Oui, mais pas entomologiste;Oui;Oui;Greenpeace 
3;666;8/25/2022 22:55:34;Diminue un peu;Oui, tout à fait d'accord;La nature est essentielle à la survie de tous, la.flore et les animaux;Oui, d'accord;Tout est richesse pour ma médecine  pour la chaîne alimentaire...;56;Féminin;2;France;France;6;Master (bac+5);Elus adjointe au maire;Plutôt de droite;Oui, indirectement;Amateur;Oui;Ne se prononce pas;
3;667;8/25/2022 22:56:52;Diminue un peu;Oui, tout à fait d'accord;L'élevage a fragilisé beaucoup de variétés de différentes espèces pourtant déjà domestiquées pour des questions de rendement. La diminution d'écosystèmes en fait disparaître d'autres...le phénomène s'accélère avec le réchauffement climatique. ;Oui, tout à fait d'accord;Ils sont garants de l'équilibre des écosystèmes ;47;Je ne souhaite pas le préciser;5;France ;France ;4;Licence (bac+3);Sans emploi;Plutôt de gauche;Non;Non;Oui;Non;
3;668;8/25/2022 22:57:32;Diminue beaucoup;Oui, tout à fait d'accord;Nous avons un impact trop important sur un trop grand nombre d'écosystèmes, espèces et individus;Oui, tout à fait d'accord;Là encore, notre impact est beaucoup trop important sur eux;32;Féminin;3;France ;France ;4;Master (bac+5);En activité;Ne se prononce pas;Non;Oui, mais pas entomologiste;Oui;Non;
3;669;8/25/2022 22:57:43;Diminue beaucoup;Oui, tout à fait d'accord;Maintenir un équilibre harmonieux entre l'homme et la nature;Oui, tout à fait d'accord;Ils participent à l'équilibre de la biodiversité;66;Féminin;1;France ;France ;7;Licence (bac+3);Retraité;Plutôt de gauche;Non;Non;Oui;Ne se prononce pas;LPO
3;670;8/25/2022 22:59:37;Diminue un peu;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;;36;Masculin;3;France ;France ;7;Licence (bac+3);En activité;Centre;Oui, directement;Oui, je suis même entomologiste;Oui;Non;
3;671;8/25/2022 23:01:40;Diminue un peu;Oui, tout à fait d'accord;"Ethique : car la biodiversité est menacée principalement par l'omniprésence de l'espèce humaine sur la planète. Nous devons donc contrecarrer nos nuisances.

Pratique : je suppose que l'équilibre d'un écosystème est plus facile si les espèces y sont nombreuses, c'est à dire qu'elles sont plusieurs à remplir une même fonction, dont nous bénéficions des résultats. Ex : pollinisation, dégradation de la matière organique, etc.";Oui, tout à fait d'accord;Ils sont utiles à notre survie donc doivent être encore plus protégés car mal-aimés.;38;Féminin;4;France ;France ;4;Doctorat (bac+8);En activité;Plutôt de gauche;Non;Botanique;Oui;Non;
3;672;8/25/2022 23:05:11;Diminue un peu;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;;17;Masculin;2;France;France;5;Brevet;Etudiant;Ne se prononce pas;Oui, indirectement;Ne se prononce pas;Oui;Ne se prononce pas;Lpo
3;673;8/25/2022 23:08:28;Augmente un peu;Oui, tout à fait d'accord;Si il y a biodiversité c est pour une raison ;Oui, tout à fait d'accord;Pour eux même premièrement, font parti d une chaîne alimentaire, ....;44;Masculin;1;France ;France ;7;Bac;En activité;Centre;Non;Non;Oui;Oui;Fne 
3;674;8/25/2022 23:10:02;Diminue beaucoup;Oui, tout à fait d'accord;Nous avons besoin de toutes les espèces pour vivre ;Oui, tout à fait d'accord;Pollinisation..production des fruits ;49;Féminin;4;France ;France ;6;Licence (bac+3);En activité;Plutôt de gauche;Oui, indirectement;Non;Oui;Oui;
3;675;8/25/2022 23:10:40;Diminue beaucoup;Oui, tout à fait d'accord;La vie sur terre repose sur des écosystèmes et chaque espèce en fait partie. C'est un tout, enlever une partie déséquilibre la balance. D'un point de vue éthique, nous pourrions aussi avancer que toute vie mérite d'être respectée.;Oui, tout à fait d'accord;Ils font partie d'écosystèmes. Certains polinisent, d'autres nettoient.;19;Féminin;5;Suisse;Suisse;4;Bac;Etudiant;Complètement à gauche;Non;Non;Non;Non;
3;676;8/25/2022 23:17:39;Diminue beaucoup;Oui, tout à fait d'accord;Declin lié aux activités humaines et au dérèglement climatique;Oui, tout à fait d'accord;Insecticides;39;Féminin;5;France;France;5;Doctorat (bac+8);En activité;Plutôt de gauche;Non;Non;Oui;Non;
3;677;8/25/2022 23:25:23;Diminue beaucoup;Oui, tout à fait d'accord;Car elle est indispensable;Oui, tout à fait d'accord;Ils sont le socle de la chaîne alimentaire et de nombreux cycles ( carbone , phosphore, azote ,…);41;Féminin;3;France ;France ;7;Doctorat (bac+8);En activité;Centre;Oui, indirectement;Oui, mais pas entomologiste;Oui;Non;Fne, lpo
3;678;8/25/2022 23:26:48;Diminue beaucoup;Oui, tout à fait d'accord;Au delà des services rendus à l'humain divers (et protéger la biodiversité,  c'est aussi diminuer l'apparition de zoonoses),  il n'y a pas de raison à protéger la biodiversité.  Elle est là et on doit la protéger,  qu'elle nous soit utile ou pas;Oui, tout à fait d'accord;Leur utilité,  le devoir qu'on a de mes préserver ;45;Féminin;3;France ;France ;5;Bac;En activité;Plutôt de gauche;Oui, directement;Non;Oui;Non;Ferus 
3;679;8/25/2022 23:31:50;Diminue un peu;Oui, tout à fait d'accord;Du bon sens;Oui, tout à fait d'accord;Ils sont indispensables. Base de toute la nourriture et polenisation;56;Féminin;3;France ;France ;7;Bac;Sans emploi;Ne se prononce pas;Non;Oui, mais pas entomologiste;Oui;Oui;
