id_final;Q17;Q18;;;;;;;;;;;;;;;;
id_final;Pensez-vous que les insectes aient besoin d’être protégés ?;Pour quelles raisons pensez-vous cela ?;Q18_SERVICES_RESOURCES;Q18_INTERCONNECTED;Q18_HUMAN_PROTECTION;Q18_SPECIES_PROTECTION;Q18_SPECIES_NOT_TO_PROTECT;Q18_UNPLEASANT;Q18_THREATENED;Q18_BEES;Q18_RIGHT_TO_EXIST;Q18_HUMAN_RESPONSIBILITY;Q18_LIFE_PROTECTION;Q18_ECOSYSTEM_PROTECTION;Q18_BEAUTY;Q18_INDICATOR;Q18_BIG_PART_BIODIVERSITY;Q18_SADNESS
309;Oui, tout à fait d'accord;Interdépendance des espèces;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310;Oui, tout à fait d'accord;Ils sont un maillon essentielle à la chaîne alimentaire et des pollinisateurs ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311;Oui, tout à fait d'accord;Car ce sont les principales pollenisateur, et les premiers dans la chaîne alimentaire sans eux le monde ne marche plus ;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
312;Oui, tout à fait d'accord;Patrimoine, pollinisation, dégradation de la matière organique...;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
313;Oui, tout à fait d'accord;Les insectes sont essentiels à la politisation de nombreuses plantes, rendent la terre plus apte au développement des plantes et participent à la décomposition de la matière vivante morte.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
314;Oui, tout à fait d'accord;Destruction de leur habitat, sensibles aux facteurs pedoclimatiques ;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
315;Oui, tout à fait d'accord;Pour prendre soin du vivant et parceque je dépends des insectes pour vivre ;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
316;Oui, d'accord;Les insectes aussi sont perturbé par les activités humaines (pollution lumineuse etc..) donc certaines mesures de protection peuvent être en leurs faveur ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
317;Oui, tout à fait d'accord;Car ils méritent tout simplement comme tous les etres vivants qui peuplent notre planète. Nul besoin de le justifier davantage.;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
318;Oui, tout à fait d'accord;pollinisation / nourriture pour les oiseaux et autres taxons;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
319;Oui, tout à fait d'accord;Tout est relié.  Le fonctionnement des écosystèmes peut changer suivant la disparition de certains insectes;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
320;Oui, tout à fait d'accord;Ils sont la base de nombreuses chaîne alimentaire, de la pollinisation et sont des êtres vivants comme les autres ;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
321;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
322;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
323;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
324;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
325;Oui, tout à fait d'accord;Ils pollinisent,nettoient, dispersent....;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
326;Oui, tout à fait d'accord;Certains sont des pollinisateurs, d'autres nourrissent les oiseaux et afin d'autres régulent nos forêts ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
327;Oui, tout à fait d'accord;Ils font partie du vivant, de la chaîne alimentaire, ils renouvellent le sol, polinisent les fleurs ...;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
328;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
329;Oui, tout à fait d'accord;la chaîne alimentaire. ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
330;Oui, tout à fait d'accord;Par leur taille, les gens ne pensent pas qu ils aient besoin d être protégé ;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
331;Oui, tout à fait d'accord;Car ils sont a la base des régimes alimentaires de beaucoup d'espèces, beaucoup sont des nettoyeur ou des fouisseur ce qui enrichit énormément les sols;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
332;Oui, tout à fait d'accord;Pour l'équilibre des espèces, l'alimentation de certains animaux (hérissons, crapauds...), la pollenisation des cultures...;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
334;Oui, tout à fait d'accord;Usage des insecticides généralisés. Raréfaction de leur habitat (béton);0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
335;Oui, d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
336;Oui, tout à fait d'accord;Tout participe à la vie, c'est un ensemble;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
337;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
338;Oui, tout à fait d'accord;Ils sont beaux et utiles;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
339;Oui, tout à fait d'accord;"Ils assurent la fécondation d'une grande partie des végétaux  ; les insectes prédateurs d'autres espèces permettent de limiter l'utilisation de produits chimiques ; ils assurent la dégraations de matières organiques qui finiraient par s'accumuler de façon trop importantes";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
340;Oui, tout à fait d'accord;Pour les oiseaux, pour la destruction des déchets organiques, pour le pollen;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
341;Oui, tout à fait d'accord;ils participent à l'équilibre de notre Terre, ils nourrissent les oiseaux et autres animaux, travaillent à la pollinisation ;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
342;Oui, tout à fait d'accord;Les insectes conditionnent notre capacité à nous alimenter, et réalisent des actions que l'homme ne pourrait effectuer lui-meme (pollinisation);1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
343;Oui, tout à fait d'accord;Essentiels à l’équilibre des espèces sur Terre ;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
344;Oui, tout à fait d'accord;Parce qu'ils sont méconnus et pourtant très présents et très importants pour le maintien de la biodiversité, et pour le bon fonctionnement des écosystèmes ;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
345;Oui, tout à fait d'accord;Que ferions nous sans les abeilles? Les vers de terre…etc;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
346;Oui, tout à fait d'accord;Ils sont un maillon important de la chaîne alimentaire d'autres espèces (oiseaux, reptiles) en plus des services qu'ils nous rendent (pollinisation entre autres). ;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
347;Oui, tout à fait d'accord;ils sont utiles aux écosystèmes comme l'ensemble des êtres vivants (humains exceptés);1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
348;Oui, tout à fait d'accord;Disparition globale catastrophique (plus rien sur les pare-brises) !;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
349;Oui, d'accord;la chaine alimentaire;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
350;Oui, tout à fait d'accord;Ils apportent de nombreux bénéfices ( pollinisation et autres), ils sont à la base de la chaîne alimentaire de nombreux autres animaux et ils font partie de notre imaginaire ( cf Henri Michaux);1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
351;Oui, tout à fait d'accord;Pour la polenisation qui nous permettra de pouvoir se nourrir via nos potagers et pour que les oiseaux puissent trouver de la nourriture;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
352;Oui, tout à fait d'accord;il sont indispensables à la pollinisation et font partie de la chaine alimentaire;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
353;Oui, tout à fait d'accord;rôle dans la fertilisation.Rôle dans l'alimentation des oiseaux,source de proteines?;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
354;Oui, tout à fait d'accord;Ils sont des roles très important, qu’on oubli ;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
355;Oui, tout à fait d'accord;déclin de la biodiversité des insectes en milieu agricole notamment à cause de l'utilisation des pesticides;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
356;Oui, tout à fait d'accord;Car ils s'agit des animaux les plus faciles à observés en nature, en forêt par exemple, on en parle pas beaucoup mais il sont tout aussi important que des animaux largement plus gros dans leur écosystèmes, il sont la source de nourriture principale de tout les passereaux... Il ont un rôle très important a joué dans un écosystèmes. Les animaux de la chaîne alimentaire au dessus dépende du taux de nourriture donc d insecte.;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0
357;Oui, tout à fait d'accord;La plupart des insectes sont mal connus et peu suivis pourtant ce sont de bons indicateurs de qualité de milieux ;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
358;Oui, tout à fait d'accord;Ils jouent un rôle primordiale au sein des écosystèmes.;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
359;Oui, tout à fait d'accord;Parmi les insectes on retrouve des pollinisateurs indispensables à la survie de la plupart des plantes mais aussi ceux qui permettent de transformation les déchets organiques renouvelant ainsi les sols et en empêchant par la même occasion la propagation de certaines maladies.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
360;Oui, tout à fait d'accord;Ils participent à la vie sur terre. ;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
361;Oui, tout à fait d'accord;Les insectes ont de nombreux rôles importants comme la politisation, la prédation des certaines espèces ravageurs ou invasives, ils servent de nourriture à de nombreux animaux, ...;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
362;Oui, tout à fait d'accord;L'équilibre.;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
363;Oui, tout à fait d'accord;Pour la polinisation qui est importante pour la diversité des plantes, pour les animaux se nourrissant d'insectes ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
364;Oui, tout à fait d'accord;Pourquoi ne devraient-ils pas ? Ils participent au cycle de la vie autant que les autres espèces. Leur nécessité peut être invisible pour nous, c'est pour cela peut être qu'ils méritent plus de protection;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
365;Oui, tout à fait d'accord;C'est la base de la chaîne alimentaire ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
366;Oui, tout à fait d'accord;Toute espèce mérite la protection, les insectes en particulier car ils sont les premiers touchés par les mauvaises  pratiques humaines ;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
367;Oui, tout à fait d'accord;Ils sont utiles pour nourrir les oiseaux pour certains, les coccinelles mangent les pucerons etc ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
368;Oui, tout à fait d'accord;Ils sont indispensables à la pollinisation et nourrissent les oiseaux ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
369;Ne sais pas;"Si on entend protection par interdiction de tuer comme pour d’autres espèces, je vois mal comment ça pourrait se mettre en place.
Par contre, une vraie sensibilisation pour expliquer leur rôle et la nécessité de les préserver plutôt que de les écraser, oui.";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
370;Oui, tout à fait d'accord;Ils ont un rôle important à jouer dans la préservation de l’environnement. Leur déclin peut aussi entraîner une perte de ressource alimentaire pour d’autres espaces animales et végétales.;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
371;Oui, tout à fait d'accord;Parce qu’ils sont très importants pour la survie des autres espèces animales et de la reproduction des plantes.;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
372;Oui, d'accord;Nourriture pour d'autres espèces, entretien des écosystèmes, pollinisation;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
373;Oui, tout à fait d'accord;Parce que les gens ne connaissent pas leur utilité et en ont peur;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
374;Oui, tout à fait d'accord;Chaque espèce a un rôle écologique précis, certaines espèces possèdent des rôles similaires mais d'autre comme les espèces clé de voûte sont essentiel au maintien de l'équilibre des écosystèmes. Il est donc nécessaire de protéger le maximum d'espèces possible;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
375;Oui, tout à fait d'accord;ils participent à l'équilibre;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
376;Oui, tout à fait d'accord;Ils sont indispensable à la pollinisation pour avoir des fruits, ils sont la base de la chaîne alimentaire pour de nombreuses espèces ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
377;Oui, d'accord;Les insectes sont importants (pollinisation, auxiliaire du jardin), place dans la chaîne alimentaire. ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
378;Oui, tout à fait d'accord;ils ont des rôles de pollinisations, de régulations dans la chaîne alimentaire, ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
379;Oui, tout à fait d'accord;Outre la nécessité intrinsèque de protéger le vivant, leur rôle clef dans la chaîne alimentaire + rôle des pollinisateurs + rôle des bouviers dans la gestion des sols couverts de bouse…;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
380;Oui, d'accord;A cause des traitements agricoles, des désinsectisations   pour protéger les animaux et Oiseaux insectivores pour la pollinisation ;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
381;Oui, tout à fait d'accord;Car ils sont très menacé par nos modes de vie(notamment l'agriculture et les produits qu'on utilise) ;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
382;Oui, tout à fait d'accord;ils sont essentiel au maintien et à l'équilibre pour l'ensemble de la chaîne;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
383;Oui, tout à fait d'accord;Ils ont leur utilité et on voit trop d’insecticides dans tous les magasins et les produits agricoles sont nocifs pour eux. Ils ont aussi des prédateurs qui les mangent comme les oiseaux. Ils pollenisent toutes les plantes à fleurs. ;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
384;Oui, tout à fait d'accord;Ils contribuent à la pollinisation, au nettoyage des sols et nourrissent directement ou indirectement de nombreuses espèces. ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
385;Oui, tout à fait d'accord;Ils sont en bas de la chaîne,ils pollinisent,les insectivores s'en nourrissent,ils sont utiles pour les sols pour la forêt....;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
386;Oui, tout à fait d'accord;Ils participent a la pollinisation notamment , et a la regulation des populations d’autres etes vivants de part la chaine alimentaire ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
387;Oui, tout à fait d'accord;La plupart des insectes (même certains dit nuisibles comme la guêpe) sont des pollinisateurs et d'autres sont mycophages, décomposeur du compost (soit au stade adulte, soit au stade larvaire, certains au 2 stades);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
388;Oui, tout à fait d'accord;Parce que ils jouent des rôles très importants comme dans toute le biodiversité, ils sont un des pilliers principaux du bon fonctionnement des écosystèmes.;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
389;Oui, tout à fait d'accord;Parce que je vois de moins en moins de mantes religieuses, que la variété de papillons diminue,  que les abeilles disparaissent,  un seul lucarne cerf-volant cette année....;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
390;Oui, tout à fait d'accord;Ils sont essentiels à la pollinisation et la vie du sol;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
391;Non, pas d'accrod;Car le concept de protection n'est pas le bon, il faut les laisser vivre c'est tout ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
392;Oui, tout à fait d'accord;Ils font partie intégrante de l'écosystème et participent à sa vie;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
393;Oui, tout à fait d'accord;Sans insectes, la chaine alimentaire ne fonctionne plus et il n'y a pas de vie;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
394;Oui, tout à fait d'accord;J'en vois de moins en moins, y compris les pollinisateurs.;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
395;Oui, tout à fait d'accord;Ils souffrent d'une mauvaise perception de la part du grand public, en plus de souffrir des mêmes causes de disparition que les autres espèces. Ils sont essentiels dans le traitement de la terre, dans la pollinisation (donc à la survie de la quasi-totalité des espèces végétales comme animales). Ils devraient être beaucoup plus protégés ;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0
396;Oui, tout à fait d'accord;Parce qu'ils assurent des fonctions essentielles (pollinisation, nourriture pour d'autres espèces...) Et qu'ils ont droit à la vie pour eux-mêmes, bien que les gens ne les trouvent pas très glamour ;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0
397;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
398;Oui, tout à fait d'accord;Comme toutes les autres espèces, elles ont leur place dans l'écosystème;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
399;Oui, tout à fait d'accord;Ils jouent un rôle important dans les écosystèmes : pollinisation, aération des sols, transformation de la matière organique;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
400;Oui, tout à fait d'accord;Ils sont utiles ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
401;Oui, tout à fait d'accord;Ils sont les pollinisateurs et aussi un element majeur dans la chaine alimentaire ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
402;Oui, tout à fait d'accord;Chacun a son utilité dans la chaîne alimentaire et dans le développement végétal ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
403;Oui, tout à fait d'accord;"Insectes et arthropodes de manière générale n'ont pas de statu de conservation alors que leur ""rôle""  est essentiel (pollinisation notamment) ";1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
404;Oui, tout à fait d'accord;Parce-que sur les insectes ont leur places dans la chaîne alimentaire, servent de protection à certaines plantes et jouent un rôle de pollinisateurs ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
405;Oui, d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
406;Oui, d'accord;"Ils sont nécessaires pour car ils ont de nombreuses fonctions qui rendre de nombreux services (services ecosystemiques).
 Ils sont la base de la chaîne alimentaires (pollinisation notamment).
Ils permettent d’apporter un équilibre dans les écosystèmes en régulant la prolifération de certaines espèces.
Cependant certaines espèces d’insectes sont des espèces exotiques envahissantes et peuvent nuire au développement d’espèces locales. Il faut donc veiller a ne pas introduire dans les écosystèmes  d’espèces non inféodé au milieu récepteur.";1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0
407;Oui, tout à fait d'accord;"Il permettent la pollinisation des espèces fournissant des fruits. 
Certain insectes  font partie  de la chaîne alimentaire des oiseaux et autres. ";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
408;Oui, tout à fait d'accord;Ils sont pollinisateurs, nous ne pourrions pas vivre sans eux mais aussi par simple respect du vivant.;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
409;Oui, tout à fait d'accord;Pollinisation entre autres et place ds la chaîne alimentaire terrestre;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410;Oui, tout à fait d'accord;Maillons indispensables des chaînes alimentaires, pollinisateurs, purificateurs d'eau pour certains, voilà pour le côté technique. Mais aussi pour leur beauté, leur complexité...;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
411;Oui, tout à fait d'accord;Car sans eux, les écosystèmes ne fonctionneraient plus normalement : plus de pollinisation, disparition de leurs prédateurs (oiseaux, mammifères se nourrissant d'insectes...) ;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
412;Oui, tout à fait d'accord;Ils font partis des premiers maillons de la chaîne alimentaire ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
413;Oui, tout à fait d'accord;La biodiversité n'est pas choisir ;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
414;Oui, tout à fait d'accord;Vital;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
415;Oui, tout à fait d'accord;Changement climatique - modification et destruction de leurs habitats - agriculture et utilisation d'insecticides;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
416;Oui, tout à fait d'accord;Maintient de notre écosystème, nécessaires pour les cultures, ...;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
417;Oui, tout à fait d'accord;Pour permettre la pollinisation des plantes;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
418;Oui, tout à fait d'accord;Indispensables pour les services écosystémiques comme la pollinisation, le nettoyage des carcasses ou des excréments, et sont source de nourriture pour un grand nombre d'autres espèces ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
419;Oui, tout à fait d'accord;Ce sont des milliers de la vie du sol. Ils pollenisent, et nourrisse de nombreux animaux. Indispensable au services ecosystemiques ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
420;Oui, tout à fait d'accord;Ils sont essentiels à la survie des espèces y compris humaine;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
421;Oui, tout à fait d'accord;Parce que j'en vois de moins en moins dans mon secteur et je sais que c'est partout pareil.;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
422;Oui, tout à fait d'accord;Effectifs d'insectes en décroit, nécessaire au maintien des autres espèces s'en nourrissant, pollenisation ;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
423;Oui, d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
424;Oui, tout à fait d'accord;Leur population a également diminué ;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
425;Oui, tout à fait d'accord;Ils sont à la base de la chaîne alimentaire de beaucoup d’autres espèces et souvent poliinisateurs;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
426;Oui, tout à fait d'accord;Les insectes participent à la fécondation de certaines plantes, à l'élimination des espèces mortes, à la nourriture des oiseaux, poissons etc...;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
427;Oui, tout à fait d'accord;Ils sont à la base de beaucoup de systèmes alimentaires, essentielles au cycle du carbone, au recyclage des bouses ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
428;Oui, tout à fait d'accord;Ils sont en première ligne fasse a tous les pesticides et rejets toxiques, de plus ils sont proche de la base de la chaîne trophique.;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
429;Oui, tout à fait d'accord;Tout le monde sait que les abeilles se font rares;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
430;Oui, tout à fait d'accord;Les insectes sont des maillons essentiels de la chaîne alimentaire et de la pollinisation;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;Oui, tout à fait d'accord;Parce qu'ils sont indispensables pour leur rôle d'aliments, de nettoyeurs, de pollinisateurs, d'hôtes intermédiaires.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
432;Oui, tout à fait d'accord;C'est un des premiers êtres vivants dans la chaîne alimentaire et il permet d'entretenir le sol (aération du sol, dégradation des matières organiques, ...) et les insectes pollinisateurs permettent la reproduction de nombreuses plantes sans lesquels ce ne serait pas possible;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
433;Oui, tout à fait d'accord;A cause des services ecosystemiques rendus dont la pollinisation (en plus de leur valeur intrinsèque);1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
434;Oui, tout à fait d'accord;Car ils sont des acteurs majeurs de la biodiversité, ils nourrissent beaucoup d'animaux ;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
435;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
436;Oui, tout à fait d'accord;Maintien des équilibres des écosystèmes et rôle de pollinisation notamment ;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
437;Oui, tout à fait d'accord;Qui mange qui, ils nourrissent un nombre considérable d’animaux, ils ont un rôle majeur dans la pollinisation, fécondation et hybridation. ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
438;Oui, tout à fait d'accord;Ils sont indispensable car ils sont au début de la chaîne alimentaire, pour la pollinisation, la fertilisation (vie) des sols (terre);1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
439;Oui, tout à fait d'accord;Menace chimique omniprésente ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
440;Oui, tout à fait d'accord;Ils se retrouvent dans la chaîne alimentaire de nombreux animaux et ils contribuent à la pollinisation des végétaux. ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
441;Oui, tout à fait d'accord;Les rôles fonctionnels des insectes dans les écosystèmes est primordiale pour le recyclage de la matière organique et les interactions biotiques (pollinisation, proies-prédateur);1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
442;Oui, tout à fait d'accord;Sans eux la vie telle qu'on la connait n'existerait plus;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
443;Oui, tout à fait d'accord;Pollinisation alimentation ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
444;Oui, tout à fait d'accord;Car ils sont essentiels à l'équilibre naturel en jouant un rôle de pollinisateur et aussi en étant une source de nourriture pour d'autres especes;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
446;Oui, tout à fait d'accord;Base de l’alimentation de nombreux animaux, acteurs indispensables du cycle de la vie et de la matières (pollinisateurs, nécrophages, etc);1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
447;Oui, tout à fait d'accord;"Font parti d’un tout equilibré
";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
448;Oui, tout à fait d'accord;Les insectes sont indispensables à la survie de la biodiversité notamment pour leur rôle avec les plantes et les cultures.;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
449;Oui, tout à fait d'accord;Parce qu’ils sont à la base du vivant pour beaucoup d’autres espèces ;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
450;Oui, tout à fait d'accord;"Parce qu'ils sont indispensables à beaucoup de processus du cycle du vivant : pollinisation, vie des sols, transformation des animaux et végétaux morts...
Parce qu'ils sont la nourriture de beaucoup d'autres espèces : rongeurs, oiseaux...
Parce qu'ils existent !
Les pesticides agricoles, les insecticides dans les maisons, toutes les sortes de pollution ainsi que les disparitions de  leurs habitats et zones de reproduction les mettent en danger de disparition ";1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0
451;Oui, tout à fait d'accord;Leur nombre diminue et ils sont capitaux pour la pollinisation;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
452;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
453;Oui, tout à fait d'accord;"Rôle primordial des insectes :
 -ds la pollinisation 
-interactions avec les plantes et les autres animaux ";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
454;Oui, tout à fait d'accord;pollinisation, chaîne alimentaire, aération des sols;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
455;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
456;Oui, tout à fait d'accord;Ils sont essentiels à la pollinisation et à la base de nombreuses chaînes trophiques;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
457;Oui, tout à fait d'accord;Car leurs écosystèmes sont détruits;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
